   203/999     2.93G   0.01828   0.01629  0.001166   0.03574        42       640     0.923    0.9661    0.9805    0.8257   0.01541  0.009186  0.001219
   204/999     2.93G   0.01903   0.01896  0.001457   0.03945        57       640    0.9345    0.9538     0.975    0.8326   0.01423  0.009398  0.001206
   205/999     2.93G   0.01729   0.01712  0.001347   0.03575        54       640    0.9522    0.9418    0.9706    0.8245   0.01457  0.009641  0.001067
   206/999     2.93G   0.01823   0.01765  0.001166   0.03705        51       640     0.906    0.9728    0.9657    0.8208   0.01331  0.009492 0.0009923
   207/999     2.93G   0.01899   0.01792   0.00161   0.03852        58       640    0.9512    0.9727    0.9741    0.8321   0.01452  0.009731 0.0009047
   208/999     2.93G   0.01864   0.01834   0.00116   0.03813        54       640    0.9723    0.9341    0.9687    0.7999   0.01476   0.01029  0.001112
   209/999     2.93G   0.01775   0.01793   0.00125   0.03693        64       640    0.9144    0.9259    0.9579    0.7835   0.01597   0.01096  0.001957
   210/999     2.93G   0.01754   0.01719  0.001723   0.03645        52       640    0.9072    0.8707    0.9404    0.7542   0.01607    0.0114  0.002988
   211/999     2.93G   0.01852   0.01835  0.001185   0.03806        46       640    0.9254    0.9404    0.9676    0.8143   0.01376  0.009747  0.001748
   212/999     2.93G   0.01837   0.01732  0.001044   0.03673        63       640    0.9401    0.9706    0.9678    0.8139   0.01485  0.009818  0.001102
   213/999     2.93G   0.01836    0.0167  0.001238    0.0363        44       640     0.952    0.9653    0.9668    0.8238   0.01517  0.009747 0.0009948
   214/999     2.93G   0.01756    0.0172  0.001134   0.03589        35       640    0.9545    0.9567    0.9682    0.8303   0.01306  0.009612  0.001005
   215/999     2.93G   0.01638   0.01657  0.001228   0.03417        44       640     0.943    0.9501    0.9638    0.8268   0.01359  0.009836  0.001053
   216/999     2.93G   0.01626   0.01696  0.001171   0.03439        71       640    0.9814     0.933    0.9742    0.8262   0.01396   0.00969  0.001095
   217/999     2.93G   0.01647   0.01705  0.001745   0.03526        48       640     0.966    0.9708    0.9706    0.8294   0.01372  0.009729 0.0009895
   218/999     2.93G   0.01771   0.01746   0.00114   0.03631        69       640    0.9476    0.9707    0.9711    0.8462   0.01306  0.009158  0.001055
   219/999     2.93G   0.01799   0.01802  0.001066   0.03707        60       640    0.9272    0.9307    0.9678     0.803   0.01709  0.009507  0.001313
   220/999     2.93G   0.01741   0.01675  0.001492   0.03565        57       640    0.9519    0.9479    0.9665    0.8298   0.01412  0.009141  0.001076
   221/999     2.93G    0.0176   0.01726  0.001353   0.03621        52       640    0.9445    0.9734    0.9697    0.8328   0.01379  0.009258 0.0009835
   222/999     2.93G   0.01762   0.01788  0.000955   0.03645        64       640    0.9483    0.9739    0.9718    0.8328   0.01372  0.009337 0.0009244
   223/999     2.93G   0.01738   0.01796  0.001013   0.03635        73       640    0.9582    0.9647    0.9711    0.8192   0.01335  0.009189 0.0009607
   224/999     2.93G   0.01734   0.01775  0.001408    0.0365        75       640    0.9374    0.9726    0.9707    0.8294   0.01357  0.009288  0.001094
   225/999     2.93G   0.01556   0.01698  0.002005   0.03455        63       640    0.9837    0.9217    0.9689    0.8419   0.01305  0.009156  0.001067
   226/999     2.93G   0.01663   0.01597  0.001223   0.03383        45       640    0.9399     0.898    0.9455    0.7983   0.01462  0.009658  0.001788
   227/999     2.93G   0.01795   0.01745  0.001312   0.03671        53       640    0.9558    0.9071     0.953    0.7963   0.01666  0.009915  0.001549
   228/999     2.93G   0.01761   0.01733  0.001058     0.036        55       640     0.963    0.9404    0.9693    0.8258   0.01381  0.009708  0.001064
   229/999     2.93G   0.01641   0.01735  0.001087   0.03485        57       640    0.9527    0.9707    0.9701     0.818   0.01447  0.009843  0.001126
   230/999     2.93G    0.0164   0.01764  0.001091   0.03513        49       640    0.9589    0.9707     0.977    0.8152   0.01396    0.0099  0.001282
   231/999     2.93G   0.01806   0.01625 0.0008477   0.03516        53       640    0.9599    0.9631     0.972    0.8075   0.01522   0.01065    0.0014
   232/999     2.93G   0.01729   0.01781  0.001419   0.03652        57       640    0.9547    0.9631    0.9717    0.8279   0.01377  0.009979  0.001306
   233/999     2.93G   0.01655   0.01806  0.001781   0.03638        74       640     0.955    0.9555     0.968    0.8205   0.01501  0.009714  0.001235
   234/999     2.93G    0.0163   0.01721  0.001541   0.03505        57       640    0.9532    0.9706    0.9706    0.8282    0.0137  0.009206  0.001141
   235/999     2.93G    0.0172   0.01785  0.001119   0.03617        55       640    0.9757    0.9434    0.9721     0.822   0.01641  0.009249   0.00136
   236/999     2.93G   0.01707   0.01648  0.001253    0.0348        35       640    0.9453    0.9707     0.977    0.8356   0.01439  0.008949  0.001245
   237/999     2.93G   0.01533   0.01697   0.00128   0.03357        63       640     0.981     0.934    0.9777    0.8327   0.01471  0.009412  0.001227
   238/999     2.93G   0.01594   0.01748 0.0009693    0.0344        46       640    0.9498    0.9226    0.9686    0.8107   0.01472   0.01009  0.001339
   239/999     2.93G   0.01683   0.01693  0.001248   0.03501        54       640     0.951    0.9555    0.9821     0.818   0.01493   0.00953  0.001242
   240/999     2.93G   0.01754   0.01783   0.00142   0.03678        70       640    0.9591    0.9555    0.9819    0.8345   0.01498  0.009422  0.001396
   241/999     2.93G   0.01628   0.01711 0.0009489   0.03434        44       640    0.9263    0.9505    0.9806    0.8316   0.01432  0.009312  0.001466
   242/999     2.93G   0.01659    0.0181  0.001459   0.03615        69       640      0.95    0.9637    0.9721    0.8249   0.01333  0.009383  0.001313
   243/999     2.93G   0.01651   0.01611  0.001277    0.0339        51       640    0.9345    0.9555    0.9735    0.8235   0.01389  0.009535  0.001411
   244/999     2.93G   0.01699   0.01611  0.002272   0.03538        53       640    0.9425    0.9404    0.9694    0.8209   0.01346  0.009532  0.001305
   245/999     2.93G   0.01538   0.01642  0.001169   0.03297        43       640    0.9529    0.9631    0.9735    0.8392   0.01369  0.009495  0.001025
   246/999     2.93G    0.0165   0.01717  0.001779   0.03545        49       640    0.9684    0.9621    0.9754     0.827   0.01335  0.009314 0.0009964
   247/999     2.93G   0.01658   0.01653  0.001005   0.03411        64       640    0.9644    0.9617    0.9774    0.8131   0.01486  0.009763  0.001017
   248/999     2.93G   0.01736   0.01783   0.00109   0.03627        35       640     0.953    0.9479    0.9707    0.8096   0.01432   0.01009  0.001203
   249/999     2.93G   0.01597   0.01676 0.0009493   0.03368        55       640    0.9765    0.9533    0.9709     0.821   0.01479  0.009968  0.001037
   250/999     2.93G   0.01649   0.01719 0.0009728   0.03465        58       640     0.975    0.9479    0.9712    0.8251   0.01383  0.009682  0.001032
   251/999     2.93G   0.01583   0.01695  0.001248   0.03402        54       640    0.9639    0.9548    0.9715    0.8348   0.01449  0.009626 0.0009917
   252/999     2.93G    0.0169   0.01718  0.000808   0.03489        67       640    0.9783    0.9332    0.9685    0.8293   0.01444  0.009948  0.001008
   253/999     2.93G   0.01686   0.01641   0.00121   0.03449        41       640    0.9794    0.9257    0.9629    0.8283   0.01562   0.01018  0.001039
   254/999     2.93G   0.01609   0.01696  0.001037   0.03409        58       640    0.9435    0.9355    0.9481    0.8192   0.01423   0.01037  0.001142
   255/999     2.93G    0.0159   0.01713  0.000915   0.03395        56       640    0.9662    0.9555    0.9721     0.849   0.01356    0.0092 0.0009622
   256/999     2.93G   0.01695   0.01771 0.0009299   0.03559        86       640    0.9439    0.9285    0.9629    0.8141   0.01645   0.00975  0.001545
   257/999     2.93G   0.01713   0.01679 0.0009596   0.03488        62       640    0.9206    0.9634    0.9678     0.841   0.01338  0.009331   0.00119
   258/999     2.93G    0.0171   0.01746  0.001032   0.03559        56       640    0.9643    0.9707    0.9705     0.832   0.01381  0.009106 0.0009406
   259/999     2.93G   0.01848    0.0174  0.001203   0.03708        55       640    0.9546    0.9707    0.9718    0.8391   0.01457    0.0094   0.00101
   260/999     2.93G   0.01698   0.01722 0.0009192   0.03513        61       640    0.9505    0.9718    0.9735    0.8368   0.01363  0.009214  0.001048
   261/999     2.93G    0.0166    0.0165  0.001145   0.03425        59       640    0.9782    0.9505    0.9726     0.837   0.01395  0.009403  0.001017
   262/999     2.93G   0.01663   0.01834 0.0009282   0.03589        57       640    0.9678    0.9555    0.9709    0.8375   0.01384  0.009153  0.001045
   263/999     2.93G   0.01559   0.01612  0.001119   0.03284        55       640    0.9712    0.9555    0.9715     0.832   0.01429  0.009193  0.001044
   264/999     2.93G   0.01659   0.01767 0.0009054   0.03517        55       640    0.9779    0.9382    0.9723    0.8254   0.01399  0.009032  0.001055
   265/999     2.93G   0.01571   0.01636  0.001128    0.0332        52       640    0.9408    0.9721    0.9753    0.8241   0.01425  0.008958  0.001058
   266/999     2.93G   0.01552   0.01653 0.0009584   0.03301        53       640    0.9496    0.9782    0.9796    0.8494    0.0131  0.008651 0.0009927
   267/999     2.93G   0.01546   0.01641 0.0009405    0.0328        51       640    0.9647    0.9631    0.9697    0.8315    0.0131  0.009072 0.0009165
   268/999     2.93G   0.01607   0.01652  0.001058   0.03365        61       640    0.9613    0.9574    0.9701    0.8273    0.0134  0.009351  0.001048
   269/999     2.93G   0.01505    0.0163  0.001224   0.03258        50       640    0.9507    0.9274    0.9655    0.8178   0.01353  0.009783  0.001338
   270/999     2.93G   0.01442    0.0164 0.0008984   0.03172        64       640    0.9435    0.9657    0.9668    0.8277    0.0131  0.009637  0.001077
   271/999     2.93G   0.01473   0.01575  0.001111   0.03159        60       640    0.9574    0.9536    0.9688    0.8352    0.0133  0.009337  0.001112
   272/999     2.93G    0.0161    0.0169  0.001433   0.03443        48       640     0.972    0.9382    0.9702      0.82    0.0143  0.009787  0.001141
   273/999     2.93G   0.01525   0.01635  0.001261   0.03287        44       640    0.9814    0.9348    0.9715    0.8116   0.01484  0.009739  0.001026
   274/999     2.93G   0.01538   0.01649  0.001001   0.03287        61       640    0.9552    0.9651    0.9724    0.8305   0.01379  0.008824 0.0009742
   275/999     2.93G    0.0162   0.01636 0.0009864   0.03355        67       640    0.9881    0.9298     0.973    0.8241   0.01494  0.009012  0.001061
   276/999     2.93G   0.01687   0.01677  0.001269   0.03491        62       640    0.9581    0.9317    0.9696    0.8154   0.01387  0.009126   0.00112
   277/999     2.93G   0.01583   0.01632  0.001127   0.03328        67       640    0.9785    0.9528    0.9717    0.8274    0.0137  0.009647 0.0009002
   278/999     2.93G   0.01503   0.01679 0.0008172   0.03264        51       640    0.9465    0.9558    0.9691     0.832   0.01309   0.00986 0.0009859
   279/999     2.93G   0.01479     0.016 0.0009254   0.03172        60       640     0.954     0.939    0.9676    0.8152   0.01409   0.00997  0.001093
   280/999     2.93G    0.0155   0.01652  0.001054   0.03307        61       640    0.9523    0.9453    0.9667    0.8378    0.0135  0.009725  0.001259
   281/999     2.93G   0.01541   0.01526 0.0008604   0.03153        46       640    0.9508    0.9361    0.9666    0.8342   0.01403  0.009617  0.001338
   282/999     2.93G   0.01538    0.0164  0.001039   0.03282        54       640    0.9469    0.9449    0.9669    0.8352    0.0139  0.009345  0.001246
   283/999     2.93G    0.0171    0.0175 0.0009991   0.03559        79       640    0.9485    0.9533    0.9706    0.8302   0.01425  0.009176  0.001185
   284/999     2.93G   0.01556   0.01559 0.0007858   0.03194        51       640    0.9447    0.9512    0.9801    0.8305    0.0139  0.008818  0.001353
   285/999     2.93G    0.0147     0.016 0.0008541   0.03156        53       640     0.943    0.9552     0.982    0.8428   0.01402   0.00879   0.00114
   286/999     2.93G   0.01518   0.01654  0.001025   0.03275        50       640    0.9699    0.9517    0.9701    0.8275   0.01364   0.00925 0.0009324
   287/999     2.93G   0.01501   0.01657  0.001232   0.03281        65       640    0.9581    0.9575    0.9694    0.8273   0.01393  0.009358  0.001044
   288/999     2.93G   0.01535   0.01652 0.0008926   0.03277        70       640    0.9399    0.9363    0.9649    0.8119   0.01505  0.009649  0.001464
   289/999     2.93G   0.01564   0.01715  0.001119    0.0339        80       640    0.9316    0.9322    0.9549      0.78   0.01624   0.01046  0.001805
   290/999     2.93G   0.01567   0.01579 0.0009302   0.03239        45       640    0.9166    0.9513    0.9653    0.8089   0.01366  0.009519  0.001721
   291/999     2.93G   0.01642   0.01733 0.0009453   0.03469        55       640    0.9173    0.9565    0.9669    0.8176   0.01427  0.009654  0.001262
   292/999     2.93G    0.0159    0.0162 0.0008668   0.03297        67       640    0.9458    0.9285    0.9517    0.7981   0.01359  0.009662  0.001827
   293/999     2.93G   0.01489   0.01539  0.000879   0.03115        50       640    0.9669    0.9134    0.9507    0.8102   0.01354  0.009388  0.001753
   294/999     2.93G   0.01523   0.01691   0.00108   0.03323        75       640    0.9341    0.9142    0.9479    0.8089   0.01363  0.009677  0.001796
   295/999     2.93G   0.01515   0.01701  0.001032   0.03319        68       640    0.9214    0.9307    0.9527    0.8188   0.01376  0.009739  0.001707
   296/999     2.93G   0.01464   0.01558 0.0009356   0.03115        62       640    0.9168    0.9605    0.9682    0.8436   0.01352  0.009676   0.00131
   297/999     2.93G   0.01518   0.01625  0.001068   0.03249        57       640    0.9677    0.9355    0.9679    0.8255   0.01436  0.009591  0.001164
   298/999     2.93G   0.01508   0.01698  0.001066   0.03312        50       640    0.9525     0.913    0.9559    0.7954   0.01498   0.01077  0.001385
   299/999     2.93G   0.01643   0.01728   0.00115   0.03486        55       640    0.9499    0.9249    0.9591    0.8183   0.01374  0.009415  0.001719
   300/999     2.93G   0.01652   0.01755  0.001167   0.03524        52       640    0.9304    0.9332    0.9526    0.8025   0.01458  0.009506  0.001731
   301/999     2.93G   0.01461   0.01677 0.0009187   0.03229        65       640     0.938    0.9234    0.9573    0.7999   0.01421  0.009676  0.001824
   302/999     2.93G   0.01467   0.01617 0.0007657    0.0316        59       640    0.9172    0.9512    0.9486    0.7993   0.01449  0.009365  0.001819
   303/999     2.93G   0.01523    0.0159  0.001035   0.03217        67       640    0.9339    0.9523     0.954    0.8255   0.01356  0.009259  0.001708
   304/999     2.93G   0.01466   0.01737 0.0007564   0.03278        51       640    0.9399    0.9534    0.9582    0.8369   0.01382  0.009309  0.001568
   305/999     2.93G    0.0144   0.01594  0.001095   0.03144        47       640    0.9343    0.9605    0.9723    0.8504   0.01374    0.0092   0.00124
   306/999     2.93G   0.01449   0.01612 0.0008296   0.03144        58       640    0.9432    0.9307    0.9591    0.8272   0.01336  0.009515  0.001444
   307/999     2.93G   0.01464    0.0164 0.0008895   0.03193        54       640    0.9273    0.9218    0.9528    0.7945   0.01378  0.009755  0.001697
   308/999     2.93G   0.01468   0.01461    0.0008   0.03009        43       640    0.9336    0.9314    0.9586    0.8232   0.01429  0.009894  0.001442
   309/999     2.93G   0.01457   0.01573 0.0008774   0.03118        57       640    0.9763    0.9442    0.9655    0.8415   0.01349  0.009649 0.0009394
   310/999     2.93G   0.01515   0.01572  0.001097   0.03197        55       640    0.9539    0.9701    0.9705    0.8464   0.01303  0.009256 0.0009403
   311/999     2.93G   0.01577    0.0155 0.0008457   0.03211        57       640    0.9531    0.9711    0.9707    0.8514   0.01345  0.009283 0.0008653
   312/999     2.93G   0.01529   0.01649 0.0008398   0.03262        78       640    0.9602    0.9716    0.9713    0.8401   0.01325  0.009412 0.0008108
   313/999     2.93G    0.0142   0.01566 0.0009666   0.03083        59       640    0.9588    0.9728    0.9739    0.8379   0.01368  0.009582 0.0008088
   314/999     2.93G   0.01504   0.01691 0.0008585   0.03282        71       640    0.9748    0.9475    0.9734    0.8255   0.01473  0.009788 0.0008688
   315/999     2.93G   0.01544   0.01624  0.001043   0.03273        44       640    0.9706     0.948    0.9719     0.823   0.01402  0.009699  0.001038
   316/999     2.93G   0.01574   0.01695 0.0009998   0.03369        48       640     0.943    0.9453    0.9679    0.8058   0.01647   0.01031  0.001374
   317/999     2.93G   0.01516    0.0159  0.001124   0.03218        40       640    0.9429    0.9361    0.9592    0.8102    0.0137  0.009573  0.001672
   318/999     2.93G   0.01481   0.01535 0.0008751   0.03103        63       640    0.9669    0.9297    0.9709    0.8411   0.01306  0.009447  0.001369
   319/999     2.93G   0.01546   0.01603  0.001179   0.03268        49       640    0.9787    0.9329    0.9703    0.8443   0.01363  0.009635  0.001214
   320/999     2.93G   0.01494   0.01544  0.001033   0.03141        45       640    0.9602    0.9307    0.9682    0.8301   0.01318   0.00946  0.001443
   321/999     2.93G   0.01519    0.0161 0.0009555   0.03224        53       640    0.9571    0.9331    0.9658    0.8003   0.01378  0.009505  0.001639
   322/999     2.93G   0.01447   0.01563  0.001202    0.0313        56       640    0.9472    0.9138    0.9612    0.7868   0.01437    0.0101  0.001494
   323/999     2.93G   0.01564   0.01724 0.0008023   0.03369        64       640     0.918    0.8579    0.9352    0.7211   0.01774    0.0138  0.002027
   324/999     2.93G   0.01695   0.01565 0.0008645   0.03346        61       640    0.9085    0.9349    0.9471    0.7575   0.01528   0.01119  0.001796
   325/999     2.93G   0.01521   0.01601  0.001025   0.03224        55       640    0.9568    0.9401    0.9636    0.8115   0.01406  0.009349  0.001461
   326/999     2.93G   0.01493   0.01636  0.001305    0.0326        57       640    0.9735    0.9475    0.9582    0.8291   0.01315  0.009298  0.001027
   327/999     2.93G   0.01475   0.01565  0.000839   0.03124        57       640    0.9786    0.9555    0.9627    0.8222   0.01343  0.009222 0.0009297
   328/999     2.93G    0.0158   0.01508 0.0009086   0.03179        54       640    0.9722    0.9631    0.9658    0.8319   0.01385  0.009491 0.0008999
   329/999     2.93G   0.01499   0.01641 0.0009624   0.03236        75       640    0.9748    0.9631    0.9664    0.8232   0.01367  0.009101 0.0009647
   330/999     2.93G   0.01455   0.01676  0.000956   0.03226        70       640    0.9833    0.9487    0.9747    0.8321    0.0137  0.009075 0.0009707
   331/999     2.93G   0.01562   0.01651  0.001013   0.03314        85       640    0.9586    0.9707     0.977    0.8456   0.01387  0.008963  0.001003
   332/999     2.93G   0.01545   0.01744  0.001139   0.03403        65       640     0.977     0.956    0.9798    0.8388   0.01353   0.00902  0.001028
   333/999     2.93G   0.01543   0.01711  0.001213   0.03376        59       640    0.9785    0.9555    0.9754    0.8417   0.01292  0.009251     0.001
   334/999     2.93G   0.01381   0.01484   0.00106   0.02971        49       640    0.9637    0.9555    0.9648    0.8395    0.0127  0.009251  0.000998
   335/999     2.93G   0.01486   0.01627  0.000833   0.03196        70       640    0.9617    0.9555    0.9668    0.8384   0.01304   0.00937  0.001009
   336/999     2.93G   0.01513   0.01552 0.0007959   0.03144        58       640    0.9577    0.9025    0.9448    0.7995   0.01467   0.01177  0.001017
   337/999     2.93G    0.0136   0.01558 0.0009101   0.03009        77       640    0.9495     0.939    0.9519    0.8121   0.01484   0.01077  0.001035
   338/999     2.93G   0.01351   0.01505  0.001148   0.02971        43       640    0.9495    0.9707    0.9677    0.8386   0.01339  0.009516 0.0009742
   339/999     2.93G   0.01593   0.01618  0.001411   0.03352        41       640    0.9523    0.9728     0.969     0.838   0.01333   0.00958 0.0009887
   340/999     2.93G   0.01624   0.01695 0.0008524   0.03404        57       640    0.9513    0.9626    0.9691     0.835   0.01329  0.009498 0.0009705
   341/999     2.93G   0.01398   0.01577  0.001031   0.03078        64       640    0.9791    0.9471    0.9696    0.8321   0.01334  0.009512 0.0009392
   342/999     2.93G   0.01372   0.01403 0.0007092   0.02846        50       640    0.9777    0.9555    0.9689     0.838   0.01314  0.009576 0.0009663
   343/999     2.93G   0.01601   0.01656 0.0008789   0.03345        68       640    0.9803    0.9433    0.9687    0.8438    0.0133  0.009543 0.0009825
   344/999     2.93G   0.01638   0.01652 0.0009527   0.03386        60       640    0.9659    0.9479    0.9693    0.8488   0.01335  0.009339  0.001033
   345/999     2.93G   0.01339   0.01517   0.00102   0.02959        74       640     0.957     0.948    0.9697    0.8491   0.01279  0.009046  0.001128
   346/999     2.93G   0.01452   0.01676 0.0006668   0.03194        52       640    0.9731    0.9404    0.9704     0.856   0.01303  0.009099  0.001163
   347/999     2.93G   0.01491   0.01551  0.001195   0.03162        33       640    0.9791    0.9404    0.9699    0.8492   0.01368  0.009174  0.001079
   348/999     2.93G   0.01496   0.01518 0.0007735   0.03092        55       640    0.9728    0.9555    0.9695    0.8531   0.01304  0.009276 0.0009973
   349/999     2.93G   0.01399   0.01603 0.0007486   0.03077        45       640    0.9747    0.9555    0.9701    0.8394   0.01326  0.009487 0.0009518
   350/999     2.93G   0.01479   0.01558  0.001591   0.03196        38       640    0.9465    0.9707    0.9715    0.8399   0.01303   0.00932 0.0009826
   351/999     2.93G   0.01344   0.01414 0.0008644   0.02844        59       640    0.9683    0.9388    0.9735    0.8519   0.01286  0.009001  0.001091
   352/999     2.93G     0.014    0.0153 0.0008821   0.03019        51       640    0.9684    0.9376    0.9735    0.8555   0.01327  0.009117  0.001115
   353/999     2.93G   0.01445   0.01594   0.00111    0.0315        50       640    0.9354    0.9729    0.9841    0.8547   0.01296   0.00873  0.001032
   354/999     2.93G   0.01409   0.01557   0.00113   0.03078        55       640     0.951    0.9766    0.9836    0.8637   0.01288  0.008615 0.0009723
   355/999     2.93G   0.01384   0.01525  0.000683   0.02978        49       640    0.9653    0.9707    0.9847    0.8547   0.01308  0.008667 0.0008639
   356/999     2.93G   0.01384   0.01563 0.0007043   0.03017        47       640    0.9599    0.9529     0.985    0.8499   0.01326  0.008563 0.0009654
   357/999     2.93G   0.01525   0.01605  0.001591    0.0329        59       640    0.9595    0.9533    0.9854    0.8369   0.01346  0.008822  0.001274
   358/999     2.93G   0.01422   0.01612 0.0007356   0.03108        68       640    0.9572    0.9804     0.985    0.8483   0.01305  0.008649 0.0009688
   359/999     2.93G   0.01499    0.0154 0.0006746   0.03107        46       640    0.9788    0.9564     0.979    0.8511   0.01298  0.008866 0.0009578
   360/999     2.93G   0.01444   0.01609 0.0009026   0.03143        54       640    0.9735    0.9502     0.972    0.8346   0.01352  0.009172  0.001011
   361/999     2.93G   0.01351   0.01472 0.0006981   0.02893        60       640    0.9448    0.9398    0.9795    0.8192    0.0144   0.01022  0.001295
   362/999     2.93G   0.01394   0.01634  0.001034   0.03132        43       640    0.9621    0.9568    0.9734    0.8452   0.01255  0.009283 0.0009325
   363/999     2.93G   0.01443    0.0162  0.001101   0.03174        50       640    0.9403    0.9692    0.9717    0.8502   0.01257  0.009364  0.001062
   364/999     2.93G   0.01479   0.01729 0.0008514   0.03293        56       640    0.9359    0.9608    0.9696    0.8481   0.01287  0.009471  0.001321
   365/999     2.93G   0.01374   0.01688 0.0009682   0.03159        76       640    0.9334    0.9593    0.9716    0.8556   0.01267  0.009662  0.001212
   366/999     2.93G   0.01446   0.01507 0.0007153   0.03024        44       640    0.9611    0.9598    0.9713    0.8559   0.01264  0.009495 0.0009858
   367/999     2.93G   0.01366   0.01502 0.0006722   0.02936        53       640    0.9646    0.9593     0.972    0.8495   0.01283  0.009448 0.0009632
   368/999     2.93G   0.01414   0.01604 0.0009276    0.0311        38       640    0.9705    0.9285    0.9725     0.845   0.01304  0.009201 0.0009133
   369/999     2.93G   0.01427   0.01477 0.0008988   0.02994        60       640    0.9619    0.9279    0.9702    0.8324   0.01304  0.009236 0.0009084
   370/999     2.93G   0.01372   0.01556 0.0008411   0.03013        60       640    0.9578    0.9707    0.9699    0.8459     0.013   0.00949  0.000726
   371/999     2.93G   0.01377   0.01574 0.0007539   0.03027        46       640    0.9515    0.9555     0.968    0.8579   0.01325    0.0094 0.0009108
   372/999     2.93G   0.01421   0.01565 0.0007129   0.03058        55       640    0.9581    0.9208    0.9613    0.8466   0.01354  0.009395  0.001137
   373/999     2.93G   0.01377   0.01517 0.0008685   0.02981        50       640    0.8914     0.962    0.9593    0.8495   0.01339  0.009257  0.001395
   374/999     2.93G   0.01348     0.015 0.0007767   0.02926        67       640    0.9508    0.9404    0.9679    0.8609   0.01314  0.009532  0.001127
   375/999     2.93G   0.01375   0.01532 0.0006901   0.02976        49       640    0.9552    0.9707    0.9692    0.8533   0.01295  0.009591 0.0009748
   376/999     2.93G   0.01492    0.0161 0.0008478   0.03186        79       640    0.9597    0.9707    0.9716    0.8554   0.01278  0.009598 0.0009442
   377/999     2.93G   0.01365   0.01611 0.0007937   0.03055        51       640    0.9626    0.9707     0.971    0.8427   0.01296   0.00949 0.0009637
   378/999     2.93G   0.01382   0.01527 0.0006975   0.02979        51       640    0.9665    0.9689    0.9782    0.8404    0.0132  0.009325 0.0009958
   379/999     2.93G   0.01367   0.01545 0.0007379   0.02986        52       640    0.9659    0.9697    0.9784    0.8484   0.01296   0.00916  0.000914
   380/999     2.93G   0.01461   0.01524 0.0009528   0.03079        42       640    0.9549    0.9702    0.9791     0.845   0.01366  0.009234 0.0009802
   381/999     2.93G   0.01502   0.01688 0.0006646   0.03256        72       640    0.9675    0.9631    0.9724    0.8496   0.01264  0.009222 0.0009222
   382/999     2.93G   0.01413    0.0156 0.0007486   0.03048        63       640    0.9561    0.9707    0.9715    0.8558   0.01247   0.00933 0.0009384
   383/999     2.93G   0.01354   0.01539 0.0009088   0.02984        75       640    0.9721    0.9653    0.9725    0.8429   0.01243    0.0094 0.0009384
   384/999     2.93G   0.01345   0.01563 0.0006768   0.02976        82       640     0.962    0.9729    0.9716    0.8367   0.01281  0.009422 0.0009717
   385/999     2.93G   0.01294   0.01484 0.0008476   0.02863        56       640    0.9557    0.9687     0.971    0.8362   0.01302  0.009602  0.001012
   386/999     2.93G    0.0132   0.01473  0.001339   0.02928        61       640    0.9579    0.9707    0.9698    0.8466   0.01306  0.009705 0.0009211
   387/999     2.93G   0.01487   0.01749 0.0007896   0.03314        52       640    0.9569    0.9707    0.9718    0.8472   0.01327  0.009811 0.0008879
   388/999     2.93G   0.01438   0.01506 0.0007131   0.03016        46       640    0.9555    0.9707    0.9722    0.8503   0.01306  0.009698 0.0008907
   389/999     2.93G   0.01365   0.01522 0.0008759   0.02975        57       640    0.9626    0.9736    0.9724    0.8419    0.0129  0.009646 0.0008564
   390/999     2.93G   0.01447   0.01545  0.001282    0.0312        41       640    0.9613    0.9739    0.9731    0.8485   0.01266   0.00975 0.0008476
   391/999     2.93G   0.01414   0.01564  0.001106   0.03089        58       640    0.9571    0.9738    0.9734    0.8448   0.01286  0.009564  0.000866
   392/999     2.93G   0.01396   0.01572 0.0008028   0.03048        68       640    0.9441    0.9744    0.9747    0.8509   0.01254   0.00968 0.0008834
   393/999     2.93G   0.01326   0.01503 0.0008425   0.02913        59       640    0.9399    0.9748    0.9735    0.8558   0.01255  0.009694 0.0009105
   394/999     2.93G   0.01393   0.01432  0.001028   0.02927        46       640    0.9331    0.9663    0.9716    0.8536    0.0126  0.009666   0.00128
   395/999     2.93G   0.01344   0.01491 0.0006564     0.029        64       640    0.9776    0.9328    0.9719     0.853   0.01289  0.009699  0.001046
   396/999     2.93G   0.01446   0.01587 0.0008305   0.03116        68       640     0.929     0.975    0.9756    0.8533   0.01275  0.009371  0.001262
   397/999     2.93G   0.01363   0.01603 0.0009076   0.03057        64       640    0.9292    0.9589    0.9725    0.8466   0.01321  0.009092  0.001543
   398/999     2.93G   0.01385   0.01529  0.000882   0.03002        53       640    0.9388    0.9588    0.9703    0.8386   0.01306  0.009232  0.001574
   399/999     2.93G   0.01376   0.01445 0.0007479   0.02897        82       640    0.9313    0.9573    0.9726    0.8501   0.01282  0.009228  0.001519
   400/999     2.93G   0.01493    0.0149  0.000682   0.03051        50       640    0.9395    0.9625    0.9731    0.8418   0.01321  0.009355  0.001439
   401/999     2.93G    0.0132   0.01506 0.0008538   0.02911        70       640    0.9323     0.962    0.9699    0.8355   0.01297  0.009515  0.001336
   402/999     2.93G   0.01344   0.01472 0.0006638   0.02883        49       640    0.9483    0.9689    0.9728    0.8543    0.0124  0.009212 0.0008554
   403/999     2.93G   0.01274   0.01446 0.0009891   0.02818        47       640    0.9721    0.9728    0.9738     0.857    0.0125  0.009174 0.0007163
